node,quantity,mc,model,unit,verdict,note,model_sha,n_atoms,seed,written,status
w34.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4192,0.123458,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4154,0.152565,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P270,depletion_fwhm_rel_4121,0.159167,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P270,shares_shift_abs,0.00388109,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P270,cycles_on_axis,0.532205,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P270,cycles_mean_over_chords,0.088092,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,transit_fwhm_rel,1.62049,1.63995,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,transit_shape_rel,1.00153,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,ramp_k2_rel,0.0486353,0.048755,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,ramp_k3_rel,-0.00139738,-0.0014289,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,amplitude_power_law_abs,1.94794,1.92854,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,shares_abs,0.000312477,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depleted_line_abs,0.00362255,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4207,0.00196481,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4192,0.00217655,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4154,0.00301374,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_widening_rel_4121,0.00322074,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4207,0.022146,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4192,0.024027,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4154,0.0310814,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,depletion_fwhm_rel_4121,0.0327541,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,shares_shift_abs,0.000455588,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,cycles_on_axis,0.059671,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P75,cycles_mean_over_chords,0.00891999,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:26:39,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,transit_fwhm_rel,1.62002,1.63995,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,transit_shape_rel,1.00154,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,ramp_k2_rel,0.0486038,0.0488087,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,ramp_k3_rel,-0.00134543,-0.00137569,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,amplitude_power_law_abs,1.92657,1.8995,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,shares_abs,0.000444192,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depleted_line_abs,0.00370226,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4207,0.00276329,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4192,0.00305888,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4154,0.00422394,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_widening_rel_4121,0.00451117,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4207,0.029022,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4192,0.0314545,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4154,0.0404909,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,depletion_fwhm_rel_4121,0.0426039,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,shares_shift_abs,0.00064104,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,cycles_on_axis,0.0844387,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T130_P90,cycles_mean_over_chords,0.0126861,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:25:54,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,transit_fwhm_rel,1.48868,1.513,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,transit_shape_rel,1.00161,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,ramp_k2_rel,0.0481987,0.0495486,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,ramp_k3_rel,-0.000604348,-0.000584764,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,amplitude_power_law_abs,1.65043,1.543,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,shares_abs,0.00235799,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depleted_line_abs,0.00441742,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4207,0.0137603,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4192,0.0151247,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4154,0.0203524,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_widening_rel_4121,0.0216074,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4207,0.10058,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4192,0.107851,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4154,0.133932,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,depletion_fwhm_rel_4121,0.13988,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,shares_shift_abs,0.00323562,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,cycles_on_axis,0.444999,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T70_P225,cycles_mean_over_chords,0.0716618,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,transit_fwhm_rel,1.53145,1.55647,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,transit_shape_rel,1.00161,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,ramp_k2_rel,0.0481987,0.0495486,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,ramp_k3_rel,-0.000604348,-0.000584764,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,amplitude_power_law_abs,1.65209,1.54525,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,shares_abs,0.00228765,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depleted_line_abs,0.00450198,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4207,0.0134912,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4192,0.0148313,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4154,0.0199693,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_widening_rel_4121,0.0212036,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4207,0.0987112,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4192,0.105857,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4154,0.131564,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,depletion_fwhm_rel_4121,0.137412,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,shares_shift_abs,0.00315396,,,FAIL,the largest move of a line's share from the thermal law to the depleted one: the physical shift,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,cycles_on_axis,0.432572,,,FAIL,excitation cycles on the central chord at the mean transverse speed,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w34.0_m1.00_r0.940_T90_P225,cycles_mean_over_chords,0.0696605,,,FAIL,the flux-weighted mean over every chord,246d8f5462db44d2,100000,0,2026-09-18T19:42:55,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,transit_fwhm_rel,1.51516,1.53125,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,transit_shape_rel,1.00111,1,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,ramp_k2_rel,0.0483365,0.0493154,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,ramp_k3_rel,-0.00163947,-0.0016137,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,amplitude_power_law_abs,1.69261,1.60958,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,shares_abs,0.00190523,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depleted_line_abs,0.00327745,0,,FAIL,the Monte Carlo against the form the fit uses at this node,246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4207,0.0121618,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4192,0.0133824,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4154,0.0180798,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_widening_rel_4121,0.0192121,,,FAIL,"what a transit fit reads from the surviving kernel after the natural Lorentzian, over the bare one: the factor the fit carries",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4207,0.0915824,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4192,0.0983081,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
w36.0_m1.00_r0.940_T110_P225,depletion_fwhm_rel_4154,0.12263,,,FAIL,"the surviving transit kernel's FWHM over the bare collected kernel's, the core-flattening diagnostic",246d8f5462db44d2,100000,0,2026-09-18T19:43:01,DIAGNOSTIC
