case,quantity,value,err,unit,basis,note,status
P_4121_175mW_130C,mu2@3,2.40097,,MHz^2,"estimator on the archive grid against the direct truncated moment 2.40093 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.67e-05. the bare model's truncated moment is 2.40532, so the strip baseline's bias at this window is -0.004353 (-0.181 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu3@3,-4.39445e-05,,MHz^3,"estimator on the archive grid against the direct truncated moment -4.86315e-05 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.26e-06. the bare model's truncated moment is -3.4414e-05, so the strip baseline's bias at this window is -9.53e-06 (-2.56e-06 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu4@3,11.8178,,MHz^4,"estimator on the archive grid against the direct truncated moment 11.8175 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.09e-05. the bare model's truncated moment is 11.8496, so the strip baseline's bias at this window is -0.03184 (-0.269 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu5@3,-0.000403786,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.000394151 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.08e-06. the bare model's truncated moment is -0.000260619, so the strip baseline's bias at this window is -0.0001432 (-1.6e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu6@3,72.3238,,MHz^6,"estimator on the archive grid against the direct truncated moment 72.3217 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.50e-04. the bare model's truncated moment is 72.5551, so the strip baseline's bias at this window is -0.2312 (-0.319 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu7@3,-0.00325528,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.00276356 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.29e-05. the bare model's truncated moment is -0.00166325, so the strip baseline's bias at this window is -0.001592 (-7.42e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu2@5,5.18557,,MHz^2,"estimator on the archive grid against the direct truncated moment 5.18546 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.03e-05. the bare model's truncated moment is 5.21556, so the strip baseline's bias at this window is -0.02999 (-0.575 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu3@5,-0.00044764,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.000439375 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.00e-07. the bare model's truncated moment is -0.00016193, so the strip baseline's bias at this window is -0.0002857 (-2.42e-05 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu4@5,64.1878,,MHz^4,"estimator on the archive grid against the direct truncated moment 64.1862 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.78e-05. the bare model's truncated moment is 64.7677, so the strip baseline's bias at this window is -0.5799 (-0.895 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu5@5,-0.0103738,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.0101387 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.84e-06. the bare model's truncated moment is -0.00329433, so the strip baseline's bias at this window is -0.007079 (-0.000116 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu6@5,1040.02,,MHz^6,"estimator on the archive grid against the direct truncated moment 1039.99 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.80e-04. the bare model's truncated moment is 1051.39, so the strip baseline's bias at this window is -11.37 (-1.08 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu7@5,-0.220086,,MHz^7,"estimator on the archive grid against the direct truncated moment -0.216794 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.04e-05. the bare model's truncated moment is -0.0654415, so the strip baseline's bias at this window is -0.1546 (-0.000487 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu2@8,9.28684,,MHz^2,"estimator on the archive grid against the direct truncated moment 9.28656 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.00e-05. the bare model's truncated moment is 9.44846, so the strip baseline's bias at this window is -0.1616 (-1.71 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu3@8,-0.00432886,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.00441306 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.98e-06. the bare model's truncated moment is -0.000357408, so the strip baseline's bias at this window is -0.003971 (-0.00014 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu4@8,258.723,,MHz^4,"estimator on the archive grid against the direct truncated moment 258.712 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.27e-04. the bare model's truncated moment is 266.245, so the strip baseline's bias at this window is -7.521 (-2.82 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu5@8,-0.249017,,MHz^5,"estimator on the archive grid against the direct truncated moment -0.2531 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.55e-05. the bare model's truncated moment is -0.0142793, so the strip baseline's bias at this window is -0.2347 (-0.000893 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu6@8,10179.5,,MHz^6,"estimator on the archive grid against the direct truncated moment 10179 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 6.25e-04. the bare model's truncated moment is 10545.4, so the strip baseline's bias at this window is -366 (-3.47 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu7@8,-13.4396,,MHz^7,"estimator on the archive grid against the direct truncated moment -13.6216 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 7.46e-05. the bare model's truncated moment is -0.614535, so the strip baseline's bias at this window is -12.83 (-0.00525 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu2@13,15.3206,,MHz^2,"estimator on the archive grid against the direct truncated moment 15.3198 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 5.62e-05. the bare model's truncated moment is 16.1518, so the strip baseline's bias at this window is -0.8311 (-5.15 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu3@13,-0.058447,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.0586531 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.44e-06. the bare model's truncated moment is -0.000528016, so the strip baseline's bias at this window is -0.05792 (-0.000966 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu4@13,977.996,,MHz^4,"estimator on the archive grid against the direct truncated moment 977.908 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 3.75e-04. the bare model's truncated moment is 1073.95, so the strip baseline's bias at this window is -95.95 (-8.93 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu5@13,-8.36856,,MHz^5,"estimator on the archive grid against the direct truncated moment -8.39244 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.60e-05. the bare model's truncated moment is -0.0373923, so the strip baseline's bias at this window is -8.331 (-0.00907 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu6@13,97247.3,,MHz^6,"estimator on the archive grid against the direct truncated moment 97236.6 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.96e-03. the bare model's truncated moment is 109252, so the strip baseline's bias at this window is -1.2e+04 (-11 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4121_175mW_130C,mu7@13,-1157.48,,MHz^7,"estimator on the archive grid against the direct truncated moment -1160.52 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.16e-04. the bare model's truncated moment is -3.43083, so the strip baseline's bias at this window is -1154 (-0.082 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu2@21,22.7069,,MHz^2,"estimator on the archive grid against the direct truncated moment 22.7035 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.52e-04. the bare model's truncated moment is 26.6106, so the strip baseline's bias at this window is -3.904 (-14.7 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu3@21,-0.732357,,MHz^3,"estimator on the archive grid against the direct truncated moment -0.733755 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.29e-05. the bare model's truncated moment is -0.000623775, so the strip baseline's bias at this window is -0.7317 (-0.00676 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu4@21,3178.11,,MHz^4,"estimator on the archive grid against the direct truncated moment 3177.16 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.84e-03. the bare model's truncated moment is 4299.95, so the strip baseline's bias at this window is -1122 (-26.1 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4121_175mW_130C,mu5@21,-257.828,,MHz^5,"estimator on the archive grid against the direct truncated moment -258.293 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 1.89e-04. the bare model's truncated moment is -0.0709509, so the strip baseline's bias at this window is -257.8 (-0.105 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
P_4121_175mW_130C,mu6@21,774832,,MHz^6,"estimator on the archive grid against the direct truncated moment 774529 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.59e-02. the bare model's truncated moment is 1.13532e+06, so the strip baseline's bias at this window is -3.605e+05 (-31.8 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4121_175mW_130C,mu7@21,-90974.2,,MHz^7,"estimator on the archive grid against the direct truncated moment -91136 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.90e-03. the bare model's truncated moment is -13.6503, so the strip baseline's bias at this window is -9.096e+04 (-1.63 in units of k2^(n/2), the odd orders of a symmetric line being zero)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz. REFUSED from the vector: unresolved at the archive's sampling",DIAGNOSTIC
P_4121_225mW_130C,mu2@0.5,0.0827127,,MHz^2,"estimator on the archive grid against the direct truncated moment 0.0827147 of the same de-baselined line on a 10x finer grid, both self-centred, scaled error 2.38e-05. the bare model's truncated moment is 0.0827184, so the strip baseline's bias at this window is -5.721e-06 (-0.00692 per cent)","noiseless, truth 42.38 um at the prior means, mixed form, strips (28.0, 36.0) MHz",DIAGNOSTIC
